account,session,url,reel_like_count,reel_comment_count,reel_duration,watch_time_seconds,watch_time_percentage,liked,positive_comment,followed,shared,saved,visited_profile,negative_comment,not_interested,uploader,caption,datetime
minesweeper_enthusiast,0,reels/C9uQrVNO35o/,61.3K,810,68.43145808263137,20.52943742478941,0.3,0,0,1,0,0,0,0,0,blakleysig,Bruh 💀🤣😂 #lol #reels #news #funnyvideos #haha #funny #💀,2024-08-13 14:40:56
minesweeper_enthusiast,0,reels/C-Nz7HBRXuS/,132K,856,24.3,7.29,0.3,0,0,1,0,0,0,0,0,subtitlejp,"Karaage (からあげ) is a Japanese dish consisting of bite-sized pieces of meat, typically chicken, that are marinated in soy sauce, sake, and spices, then coated in flour or starch and deep-fried. Unlike Western-style fried chicken, which is usually a main course, karaage is often enjoyed as a side dish or appetizer. It’s commonly accompanied by lemon wedges and may also come with condiments such as mayonnaise, soy sauce, vinegar, or spicy mustard.",2024-08-13 14:41:03
minesweeper_enthusiast,0,reels/C8tl_e1uizI/,301K,"3,500",16.184308,4.855292400000001,0.3,0,0,1,0,0,0,0,0,gonedeep2c,301K,2024-08-13 14:41:07
minesweeper_enthusiast,0,reels/C-h9EehIuN5/,47.2K,273,39.58116449783117,11.87434934934935,0.3,0,0,1,0,0,0,0,0,freeform,"live life like a beverly hills chihuahua, today and every day",2024-08-13 14:41:19
minesweeper_enthusiast,0,reels/C-hv4KzIBFh/,152K,"2,318",30.133333333333333,9.04,0.3,0,0,1,0,0,0,0,0,meme_di_thadi,Didi ki singing ,2024-08-13 14:41:27
minesweeper_enthusiast,0,reels/C-g2WSnMTWx/,708K,"4,946",20.733333333333334,6.22,0.3,0,0,1,0,0,0,0,0,cgi_electric,Gifting people tickets is every Saturday!,2024-08-13 14:41:33
minesweeper_enthusiast,0,reels/C-iZFdXsID7/,201K,"1,249",10.866666,3.2599998,0.3,0,0,1,0,0,0,0,0,fintaylorcomedy,"Brand new Fin vs the Internet with @lady.bushra out now on Patreon, on YouTube next Sunday",2024-08-13 14:41:36
minesweeper_enthusiast,0,reels/C-cWo8_P1fj/,984K,15.2K,20.899999,6.2699997000000005,0.3,0,0,1,0,0,0,0,0,davidsimonds201322,Olympic games 2024,2024-08-13 14:41:42
minesweeper_enthusiast,0,reels/C-ZpH48skLT/,193K,"3,156",10.866666,3.2599998,0.3,0,0,1,0,0,0,0,0,muzungu_boda,FOLLOW  @muzungu_boda for more of this content,2024-08-13 14:41:44
minesweeper_enthusiast,0,reels/C-i5k2dNHAc/,1.2M,"3,048",15.23229,4.569687,0.3,0,0,1,0,0,0,0,0,tking.official,Atrapadaaa...,2024-08-13 14:41:48
minesweeper_enthusiast,0,reels/C4r5HB_Pw7n/,176K,812,33.13333333333333,9.94,0.3,0,0,1,0,0,0,0,0,kebbeth,Hamsup dragon #comedy #asian #reels #brucelee #kungfu #australia #uk #usa #hongkong,2024-08-13 14:41:58
minesweeper_enthusiast,0,reels/C-Wwu4SN2c_/,481K,"2,162",27.1,8.13,0.3,0,0,1,0,0,0,0,0,imadamgingrich,A group of porcupines is called a prickle,2024-08-14 20:58:37
minesweeper_enthusiast,0,reels/C-S6qrTyk49/,73.1K,"1,592",6.899999,2.0699997,0.3,0,0,1,0,0,0,0,0,totalroast06,*I bet check out my 5 recent reels and you will be addicted  to my page*,2024-08-14 20:59:07
minesweeper_enthusiast,0,reels/C-kAhF6RgD2/,248K,392,4.156371,1.2469113,0.3,0,0,1,0,0,0,0,0,jude_the_dude2024,No,2024-08-14 20:59:09
minesweeper_enthusiast,0,reels/C-e6AnZSQ-j/,855K,"2,507",14.699999,4.4099997,0.3,0,0,1,0,0,0,0,0,aaky_don,Tesla Cybertruck,2024-08-14 20:59:13
minesweeper_enthusiast,0,reels/C9jIlyIsL_x/,50K,158,0.973786,0.2921358,0.3,0,0,1,0,0,0,0,0,vedamrit_,"After a fast of more than 12-14 hours throughout the night, the biggest blunder one can make is to start their day with tea or coffee on an empty stomach. ",2024-08-14 20:59:15
minesweeper_enthusiast,0,reels/C-YHsbTsbAz/,13.2K,100,28.395147,8.5185441,0.3,0,0,1,0,0,0,0,0,angelcomedy,Such a minority they’re only in the top 1% 🤑 follow us for more laughs! 😉,2024-08-14 20:59:23
minesweeper_enthusiast,0,reels/C9pYv1xy3vv/,76.8K,916,8.79891,2.6396729999999997,0.3,0,0,1,0,0,0,0,0,catshubcentral,This cat is going to hell 💀😹,2024-08-14 20:59:25
minesweeper_enthusiast,0,reels/C-kdYaauCUI/,283K,706,20.874739,6.2624217,0.3,0,0,1,0,0,0,0,0,blakleysig,What! 💀 😆 🤣 #lol #reels #what #funny #💀 #dead #funnyvideos #haha,2024-08-14 20:59:31
minesweeper_enthusiast,0,reels/C-ibD-FOdbV/,94K,"5,825",40.5,12.15,0.3,0,0,1,0,0,0,0,0,hassanphills,I’m so special 🅿️♿️,2024-08-14 20:59:43
minesweeper_enthusiast,0,reels/C-dVaC8PnJE/,127K,"3,152",21.633333,6.4899999,0.3,0,0,1,0,0,0,0,0,chris_papi22,🤣,2024-08-14 20:59:49
minesweeper_enthusiast,0,reels/C9mglhFKboP/,20.8K,119,32.19878211544878,9.659634634634633,0.3,0,0,1,0,0,0,0,0,itv,Join our six new Piglets as they're put through their paces at Norbourne Police Training College 👮🚨 Tune in tonight at 9:30pm on ITV1 and ITVX ,2024-08-14 20:59:58
minesweeper_enthusiast,0,reels/C-nfs9bPm4z/,39.3K,146,3.933333,1.1799999,0.3,0,0,1,0,0,0,0,0,kiwi_la_negra,What’s wrong with us?,2024-08-14 21:00:00
minesweeper_enthusiast,0,reels/C-dbzBlhG7i/,1.4M,"1,994",1.999999,0.5999997,0.3,0,0,1,0,0,0,0,0,endlesslyevelyn,friends i can be silent around >,2024-08-14 23:47:05
minesweeper_enthusiast,0,reels/C9wFpsUo5Jz/,"5,902",210,20.758639,6.2275917,0.3,0,0,1,0,0,0,0,0,thatsobro,Snippet from that so bro episode 06,2024-08-14 23:47:11
minesweeper_enthusiast,0,reels/C-kZMNyu44J/,181K,751,14.599999,4.3799997,0.3,0,0,1,0,0,0,0,0,_thetinytina,🤣Guess I’m having tea ☕️🥹,2024-08-14 23:47:15
minesweeper_enthusiast,0,reels/C-VFEBIAsfu/,192K,"1,870",26.133333333333333,7.84,0.3,0,0,1,0,0,0,0,0,alishandaar,log kitnay wailay hain… hamare samiat 😂  sorry in advance 🙏🏻🤪,2024-08-14 23:47:22
minesweeper_enthusiast,0,reels/C-pNt2ZImYQ/,1M,"1,860",6.267935,1.8803804999999998,0.3,0,0,1,0,0,0,0,0,twentisty,Follow (Us) @twentisty for more 😂,2024-08-14 23:47:24
minesweeper_enthusiast,0,reels/C-YL2LMPWjl/,-1,30,19.107165,5.732149499999999,0.3,0,0,1,0,0,0,0,0,nanaimodentalclinics,Always expect the unexpected 😂🦷⁠,2024-08-14 23:47:29
minesweeper_enthusiast,0,reels/C-Z2c5CSSyO/,10.7K,195,28.133333333333333,8.44,0.3,0,0,1,0,0,0,0,0,nepali_meme_society,💀 ,2024-08-14 23:47:37
minesweeper_enthusiast,0,reels/C-DLcmYOZ1w/,60.1K,"1,102",17.466666,5.2399998,0.3,0,0,1,0,0,0,0,0,mr.healthandwealth,60.1K,2024-08-14 23:47:41
minesweeper_enthusiast,0,reels/C4r5HB_Pw7n/,178K,819,33.224897,9.967469099999999,0.3,0,0,1,0,0,0,0,0,kebbeth,Hamsup dragon #comedy #asian #reels #brucelee #kungfu #australia #uk #usa #hongkong,2024-08-14 23:47:51
minesweeper_enthusiast,0,reels/C-ktTVNSINj/,-1,"2,264",31.531292,9.4593876,0.3,0,0,1,0,0,0,0,0,sukxna_quotez,No problem! Here’s the information about the OG Maruti Omni:,2024-08-14 23:48:00
minesweeper_enthusiast,0,reels/C-mxZVzIDDM/,2.5M,"5,157",5.903344,1.7710031999999998,0.3,0,0,1,0,0,0,0,0,cattalescentral,bro had one job 😭,2024-08-14 23:48:01
minesweeper_enthusiast,0,reels/C-pyfDgBTNS/,39K,87,7.941224,2.3823672,0.3,0,0,1,0,0,0,0,0,adhd.memees,"Just a reminder: finding the right medication is a personal journey, and it’s all about what works best for you. Always talk to your doctor about your options.",2024-08-15 00:19:56
minesweeper_enthusiast,0,reels/C-oJrF7vJGy/,21.2K,425,4.62077,1.386231,0.3,0,0,1,0,0,0,0,0,disturbing_comments,21.2K,2024-08-15 00:19:58
minesweeper_enthusiast,0,reels/C9vBuJ7yAEm/,70K,"1,059",29.091746,8.7275238,0.3,0,0,1,0,0,0,0,0,vpalcomedy,Not Your Type of Brown… 🇮🇳 🇲🇽 ,2024-08-15 00:20:07
minesweeper_enthusiast,0,reels/C8-WJ_rh7Kr/,662K,"1,850",74.26666666666667,22.279999999999998,0.3,0,0,1,0,0,0,0,0,courtroom_chaos,Old lady has laugh with judge #funny #courtroom #crime #judge #fyp #reels,2024-08-15 00:20:28
minesweeper_enthusiast,0,reels/C-nogJNIIJF/,76.2K,763,10.699999,3.2099997,0.3,0,0,1,0,0,0,0,0,r0dn3y__,💀,2024-08-15 00:20:31
minesweeper_enthusiast,0,reels/C-nXusku9kE/,52.1K,494,13.999999,4.1999997,0.3,0,0,1,0,0,0,0,0,artofkickz,They really don’t be vetting. These people do they!,2024-08-15 00:20:35
minesweeper_enthusiast,0,reels/C-laalJp0dJ/,115K,800,8.966666,2.6899998,0.3,0,0,1,0,0,0,0,0,lukewhitelukewhite,Such a shame 😢😭,2024-08-15 00:20:37
minesweeper_enthusiast,0,reels/C-nlYd6vIg7/,97.7K,158,3.738412,1.1215236,0.3,0,0,1,0,0,0,0,0,charisma_talks,Tag that electric bro...,2024-08-15 00:20:39
minesweeper_enthusiast,0,reels/C-RL9DQARy6/,"5,025",203,19.692136,5.9076408,0.3,0,0,1,0,0,0,0,0,outcastsfromthe853,AKA 💀stank🐱 Using the right quantifiers can save lives 😂,2024-08-15 00:20:45
minesweeper_enthusiast,0,reels/C-mUI2TpPH0/,47.7K,35,4.040272,1.2120815999999999,0.3,0,0,1,0,0,0,0,0,theindianmemes,Us Dharmendra Ji Us,2024-08-15 00:20:47
minesweeper_enthusiast,0,reels/C-oLHM6I_Wy/,99.5K,"1,185",73.348979,22.0046937,0.3,0,0,1,0,0,0,0,0,fallysarkozy,Devon is still in his dream🤣🤣🤣. #kids #babyboy #funny #comedy #family #father #tiktok @goldn_vybz,2024-08-15 00:21:09
minesweeper_enthusiast,1,reels/C-i_gU6BUUJ/,135K,"1,253",22.034284,6.6102852,0.3,0,0,1,0,0,0,0,0,lindybreaksthestigma,#iykyk exactly what goes through my mind before every #marathon. #runningcommunity #running #runners #runningmotivation #runnersofinstagram,2024-08-15 16:17:12
minesweeper_enthusiast,1,reels/C-p1QgKx1mj/,1.7M,"3,766",4.333333,1.2999998999999998,0.3,0,0,1,0,0,0,0,0,learnlaughspeak,Curious about who Learn Laugh Speak is? ,2024-08-15 16:17:15
minesweeper_enthusiast,1,reels/C-no2OxS8e_/,92.5K,"3,241",14.899999,4.4699997,0.3,0,0,1,0,0,0,0,0,kylecapener,How is my Portuguese?? Share to someone that speaks 😂 #drafts #funny #portuguesa #brazil,2024-08-15 16:17:19
minesweeper_enthusiast,1,reels/C-Quhz7sG3B/,256K,412,3.299999,0.9899997,0.3,0,0,1,0,0,0,0,0,durdenclips,Easy side hustles for $$$ link in bio💰,2024-08-15 16:17:22
minesweeper_enthusiast,1,reels/C-ncdKoum-b/,55.3K,541,20.333333333333332,6.1,0.3,0,0,1,0,0,0,0,0,dt.perry,"But we finish it ✨just in time✨ with great expense to our sleep, energy and mental health.",2024-08-15 16:17:27
minesweeper_enthusiast,1,reels/C-A2o49uCxN/,"9,905",115,8.566666,2.5699997999999997,0.3,0,0,1,0,0,0,0,0,trini_bran,Man say he want to have Den-Straight 🤣🤣🤣 #trinibran #trinidadandtobago #caribbean #westindies #relatable #funny #comedy #jamaica,2024-08-15 16:17:29
minesweeper_enthusiast,1,reels/C-p-toYonsu/,70.8K,558,10.402539,3.1207617,0.3,0,0,1,0,0,0,0,0,chucklecircusmeme,No problem! Here's the information about the Mercedes CLR GTR:,2024-08-15 16:17:32
minesweeper_enthusiast,1,reels/C-pqWk9tqqq/,1.1M,"7,173",14.0234,4.20702,0.3,0,0,1,0,0,0,0,0,fha_,😂🤣😂😂,2024-08-15 16:17:36
minesweeper_enthusiast,1,reels/C-qQIrcxM8S/,39.7K,574,48.93333333333333,14.679999999999998,0.3,0,0,1,0,0,0,0,0,rowdaitv,"Man, his reactions to everything got me hollering 😭😭😭😭",2024-08-15 16:17:50
minesweeper_enthusiast,1,reels/C-nnoCNSpPy/,291K,"1,162",38.519047,11.5557141,0.3,0,0,1,0,0,0,0,0,goodindiesongs,Hummus // @naseralazzeh ,2024-08-15 16:18:01
minesweeper_enthusiast,1,reels/C-nnoCNSpPy/,291K,"1,162",38.4,11.52,0.3,0,0,1,0,0,0,0,0,goodindiesongs,Hummus // @naseralazzeh ,2024-08-15 16:18:13
